CITY,PRICE,STATE,COUNTY,ZIPCODE,BEDROOMS,LATITUDE,BATHROOMS,LONGITUDE,STATEFIPS,COUNTYFIPS,LISTEDDATE,CREATEDDATE,LISTINGTYPE,ADDRESSLINE1,DAYSONMARKET,LASTSEENDATE,PROPERTYTYPE,SQUAREFOOTAGE
Spokane,1650,WA,Spokane,99202,3,47.652439,2.0,-117.376953,53,063,2026-01-22,2025-07-06,Standard,2228 E 4th Ave,1,2026-01-22,Apartment,1220.0
Saint Louis Park,1599,MN,Hennepin,55426,3,44.947311,2.0,-93.385223,27,053,2026-01-22,2025-12-28,Standard,8300 31st St W,1,2026-01-22,Apartment,900.0
Paradise Valley,4500,AZ,Maricopa,85253,3,33.510263,2.0,-111.927409,04,013,2023-09-05,2023-09-06,Standard,5018 N 71st Pl,365,2026-01-22,Single Family,1851.0
Boston,3200,MA,Suffolk,02135,2,42.345418,1.0,-71.149891,25,025,2026-01-22,2025-09-12,Standard,56 Union St,1,2026-01-22,Condo,995.5
Newark,2100,NJ,Essex,07103,3,40.73885,1.0,-74.194077,34,013,2025-08-28,2024-05-10,Standard,250 S Orange Ave,148,2026-01-22,Single Family,1393.0
Chicago,1875,IL,Cook,60615,2,41.798428,1.0,-87.604782,17,031,2024-03-20,2025-07-18,Standard,5301 S Maryland Ave,365,2026-01-22,Apartment,716.0
Spokane,1395,WA,Spokane,99207,2,47.67474,1.0,-117.405403,53,063,2026-01-22,2025-12-11,Standard,320 E Indiana Ave Apt A,1,2026-01-22,Apartment,1031.0
Florida City,3950,FL,Miami-Dade,33034,5,25.450829,3.0,-80.498207,12,086,2025-12-17,2025-12-18,Standard,1312 Nw 3rd St,37,2026-01-22,Single Family,1810.0
Las Vegas,2800,NV,Clark,89104,3,36.155782,2.0,-115.099088,32,003,2026-01-22,2025-07-14,Standard,1150 June Ave,1,2026-01-22,Single Family,1096.0
Saint Louis,1350,MO,St. Louis City,63109,1,38.587635,1.0,-90.275574,29,510,2026-01-22,2026-01-21,Standard,4500 S Kingshighway Blvd,1,2026-01-22,Apartment,825.0
Newark,2899,NJ,Essex,07105,2,40.731953,1.0,-74.156937,34,013,2026-01-22,2023-04-05,Standard,502 Market St,1,2026-01-22,Apartment,740.0
Atlanta,2123,GA,Fulton,30324,2,33.824947,2.0,-84.366852,13,121,2026-01-22,2024-06-17,Standard,2591 Piedmont Rd NE,1,2026-01-22,Apartment,1400.0
Anchorage,1550,AK,Anchorage,99504,2,50.0,1.0,-125.0,02,020,2025-05-16,2022-11-02,Standard,5814 E Northern Lights Blvd,252,2026-01-22,Apartment,830.0
Alexandria,800,VA,Fairfax,22312,3,38.814831,2.0,-77.152122,51,059,2025-11-16,2025-11-17,Standard,6384 8th Cir,68,2026-01-22,Single Family,1344.0
Salt Lake City,2100,UT,Salt Lake,84106,1,40.720383,1.0,-111.876343,49,035,2024-02-26,2024-02-27,Standard,2321 S 500 E,365,2026-01-22,Townhouse,734.0
Marysville,1695,WA,Snohomish,98270,2,48.086281,2.0,-122.169708,53,061,2026-01-22,2025-09-17,Standard,4505 100th St NE,1,2026-01-22,Condo,830.0
Portland,3495,ME,Cumberland,04103,3,43.690355,1.0,-70.274479,23,005,2026-01-22,2026-01-06,Standard,29 Malilly Rd,1,2026-01-22,Single Family,1176.0
Dickinson,950,ND,Stark,58601,2,46.881976,1.0,-102.785285,38,089,2026-01-17,2021-08-09,Standard,305 Sims St,6,2026-01-22,Apartment,991.0
Cary,1402,NC,Wake,27518,1,35.701176,1.0,-78.795662,37,183,2026-01-22,2025-11-20,Standard,2600 Harvest Creek Pl,1,2026-01-22,Apartment,935.0
North Haven,3695,CT,South Central Connecticut,06473,3,41.375077,1.5,-72.900105,09,680,2026-01-22,2026-01-09,Standard,65 Buell St,1,2026-01-22,Single Family,1393.0
Wethersfield,2250,CT,Capitol,06109,2,41.707988,1.0,-72.657247,09,120,2026-01-22,2021-09-16,Standard,28 Old Pepperidge Ln,1,2026-01-22,Apartment,950.0
Pawtucket,1735,RI,Providence,02861,1,41.865582,1.0,-71.349037,44,007,2026-01-22,2023-07-14,Standard,180 Parkview Dr,1,2026-01-22,Apartment,700.0
Newark,3200,NJ,Essex,07105,4,40.730824,2.0,-74.136848,34,013,2026-01-22,2025-11-19,Standard,41-43 Manufacturers Pl,1,2026-01-22,Single Family,1947.0
Sioux Falls,800,SD,Minnehaha,57110,2,43.548691,2.0,-96.670639,46,099,2026-01-22,2025-08-02,Standard,138 N Sycamore Ave,1,2026-01-22,Apartment,875.0
Philadelphia,2600,PA,Philadelphia,19128,5,40.043024,2.5,-75.226638,42,101,2026-01-22,2025-06-26,Standard,6825 Ridge Ave,1,2026-01-22,Single Family,2293.0
Essex Junction,1850,VT,Chittenden,05452,2,44.495731,2.0,-73.113251,50,007,2022-03-16,2020-04-07,Standard,62 Lincoln St,365,2026-01-22,Apartment,950.0
Oklahoma City,1700,OK,Oklahoma,73142,3,35.606229,2.0,-97.635136,40,109,2026-01-22,2025-12-10,Standard,6820 Nw 135th Cir,1,2026-01-22,Single Family,1625.0
Providence,3100,RI,Providence,02903,4,41.821678,1.0,-71.427467,44,007,2026-01-22,2023-04-20,Standard,71 America St,1,2026-01-22,Single Family,1947.0
Boston,2550,MA,Suffolk,02135,1,42.338749,1.0,-71.152008,25,025,2026-01-22,2024-05-20,Standard,1850 Commonwealth Ave,1,2026-01-22,Condo,600.0
Albuquerque,1725,NM,Bernalillo,87106,2,34.990517,2.0,-106.619926,35,001,2026-01-22,2025-12-22,Standard,2500 Bobby Foster Rd SE,1,2026-01-22,Apartment,978.0
Albuquerque,1682,NM,Bernalillo,87113,1,35.188408,1.0,-106.571793,35,001,2026-01-22,2024-12-07,Standard,6700 Modesto Ave NE,1,2026-01-22,Apartment,869.0
Bozeman,2713,MT,Gallatin,59718,2,45.698242,2.0,-111.070541,30,031,2026-01-22,2025-10-10,Standard,1810 N 25th Ave,1,2026-01-22,Apartment,977.0
Honolulu,4500,HI,Honolulu,96816,10,24.0,1.0,-125.0,15,003,2025-05-16,2025-05-16,Standard,2144 Kauhana /Retail Commercial St,252,2026-01-22,Condo,2087.0
Plymouth,3310,MN,Hennepin,55446,2,45.050839,2.0,-93.494003,27,053,2024-04-12,2020-09-04,Standard,5305 Fountain Ln N,365,2026-01-22,Apartment,1517.0
Memphis,1475,TN,Shelby,38141,3,35.019166,2.0,-89.844465,47,157,2026-01-22,2025-11-07,Standard,4736 Mallard Ridge Dr,1,2026-01-22,Single Family,1393.0
Brunswick,2194,ME,Cumberland,04011,2,43.897785,1.0,-69.915939,23,005,2026-01-22,2026-01-08,Standard,5 Midway Cir,1,2026-01-22,Apartment,904.0
Sioux Falls,1250,SD,Minnehaha,57104,3,43.537041,1.0,-96.710403,46,099,2026-01-22,2024-12-13,Standard,1013 S Sherman Ave Apt A,1,2026-01-22,Single Family,1200.0
Birmingham,980,AL,Jefferson,35204,3,33.507557,1.0,-86.848591,01,073,2026-01-22,2021-07-29,Standard,724 4th Ct W,1,2026-01-22,Single Family,1300.0
Eden Prairie,1599,MN,Hennepin,55344,1,44.858055,1.0,-93.433289,27,053,2026-01-22,2025-05-18,Standard,12300 Singletree Ln,1,2026-01-22,Apartment,980.0
Detroit,1200,MI,Wayne,48227,2,42.328361,1.0,-83.154266,26,163,2023-07-03,2024-03-22,Standard,Detroit Michigan Ave,365,2026-01-22,Multi-Family,1300.0
Morgantown,895,WV,Monongalia,26505,1,39.650724,1.0,-79.947116,54,061,2025-02-22,2025-07-18,Standard,1100 Valley View Ave,335,2026-01-22,Apartment,775.0
Ann Arbor,1550,MI,Washtenaw,48104,1,42.271145,1.0,-83.749619,26,161,2026-01-22,2025-11-07,Standard,813-819 S Main St,1,2026-01-22,Apartment,750.0
Portland,1895,OR,Multnomah,97230,2,45.534828,2.5,-122.488791,41,051,2026-01-22,2021-12-29,Standard,16913 Ne Halsey St,1,2026-01-22,Townhouse,1528.0
Waterville,1075,ME,Kennebec,04901,1,44.553479,1.0,-69.633815,23,011,2026-01-16,2021-11-02,Standard,69 Pleasant St,7,2026-01-22,Apartment,700.0
Manchester,1619,NH,Hillsborough,03102,1,42.981379,1.0,-71.471565,33,011,2025-12-30,2025-12-31,Standard,53 Walker St,24,2026-01-22,Multi-Family,680.0
Palmer,1250,AK,Matanuska-Susitna,99645,3,50.0,1.0,-125.0,02,170,2025-11-20,2025-11-21,Standard,1633 S Chugach St,64,2026-01-22,Apartment,950.0
Allston,4350,MA,Suffolk,02134,3,42.351101,1.0,-71.125214,25,025,2026-01-22,2023-03-12,Standard,1118 Commonwealth Ave,1,2026-01-22,Condo,1100.0
Morgantown,1950,WV,Monongalia,26505,3,39.639915,2.0,-79.952651,54,061,2026-01-22,2023-02-08,Standard,320 Raymond St,1,2026-01-22,Single Family,1393.0
New Orleans,2300,LA,Orleans,70119,3,29.979927,1.5,-90.105094,22,071,2025-07-10,2019-04-26,Standard,4620 Bienville St,197,2026-01-22,Multi-Family,1650.0
Providence,2400,RI,Providence,02903,1,41.8192,1.0,-71.394862,44,007,2025-05-15,2025-05-17,Standard,31 Hope St,253,2026-01-22,Condo,593.0
Chicago,4500,IL,Cook,60605,3,41.867042,3.0,-87.623954,17,031,2023-11-22,2023-11-23,Standard,1223 S Michigan Ave,365,2026-01-22,Condo,2293.0
Louisville,800,KY,Jefferson,40219,2,38.128906,1.5,-85.684387,21,111,2025-09-22,2025-09-23,Standard,8306 Prestonview Ln,123,2026-01-22,Apartment,991.0
Orange,2067,NJ,Essex,07050,1,40.770523,1.0,-74.230423,34,013,2026-01-22,2026-01-01,Standard,276 Reock St,1,2026-01-22,Condo,680.0
Raleigh,2294,NC,Wake,27601,2,35.769554,2.0,-78.641724,37,183,2026-01-22,2025-10-11,Standard,121 Kindley St,1,2026-01-22,Apartment,1062.0
Minneapolis,1345,MN,Hennepin,55408,1,44.950947,1.0,-93.296356,27,053,2025-04-03,2024-02-15,Standard,2838 Fremont Ave S,295,2026-01-22,Apartment,580.0
Newark,2200,DE,New Castle,19702,3,39.623541,2.5,-75.683102,10,003,2026-01-20,2026-01-21,Standard,409 Feather Dr,3,2026-01-22,Townhouse,1650.0
Slatersville,1975,RI,Providence,02876,1,41.999451,1.0,-71.577408,44,007,2026-01-22,2025-10-16,Standard,10 Railroad St,1,2026-01-22,Apartment,752.0
Chicago,4500,IL,Cook,60607,3,41.884483,2.5,-87.661064,17,031,2024-01-20,2024-01-21,Standard,1356 W Randolph Bedroom St,365,2026-01-22,Apartment,1300.0
Miami,1850,FL,Miami-Dade,33147,2,25.839996,1.0,-80.224933,12,086,2025-12-17,2025-12-18,Standard,7155 Nw 17th Ave,37,2026-01-22,Apartment,600.0
Baltimore,4215,MD,Baltimore City,21218,5,39.327415,2.0,-76.614578,24,510,2026-01-22,2023-11-20,Standard,3211 N Calvert St,1,2026-01-22,Single Family,1620.0
Sioux Falls,1300,SD,Minnehaha,57105,2,43.527824,1.0,-96.731613,46,099,2026-01-22,2023-11-22,Standard,1913 S Minnesota Ave Unit A,1,2026-01-22,Apartment,1500.0
Surprise,1300,AZ,Maricopa,85378,2,33.625664,1.0,-112.33046,04,013,2023-02-15,2025-06-21,Standard,15606 N Verde-law St,365,2026-01-22,Apartment,740.0
Prairie Grove,1675,AR,Washington,72753,4,35.984218,2.0,-94.295325,05,143,2024-10-30,2020-10-11,Standard,1121 Sundowner Ranch Dr,365,2026-01-22,Single Family,1650.0
Allston,4500,MA,Suffolk,02134,4,42.3518637,2.0,-71.1272548,25,025,2026-01-22,2026-01-17,Standard,9 Saint Lukes Rd,1,2026-01-22,Condo,1450.0
Scottsdale,4500,AZ,Maricopa,85266,3,33.796816,2.5,-111.932884,04,013,2022-11-10,2022-11-11,Standard,6884 E Amber Sun Dr,365,2026-01-22,Single Family,2293.0
Madison,895,AL,Madison,35758,2,34.725258,2.0,-86.751793,01,089,2026-01-22,2025-09-10,Standard,106 Village Ln,1,2026-01-22,Apartment,960.0
Kapolei,3305,HI,Honolulu,96707,2,24.0,1.0,-125.0,15,003,2026-01-22,2025-11-22,Standard,761 Wakea St,1,2026-01-22,Apartment,898.0
Haleiwa,4500,HI,Honolulu,96712,3,24.0,2.0,-125.0,15,003,2026-01-22,2020-06-02,Standard,59-329 Ke Nui Rd,1,2026-01-22,Single Family,1393.0
Elm Springs,2500,AR,Washington,72762,3,36.19509,3.0,-94.210278,05,143,2026-01-22,2020-01-08,Standard,895 S Lake Rd,1,2026-01-22,Single Family,2148.0
Summerville,2073,SC,Berkeley,29486,2,33.049126,2.0,-80.15271,45,015,2026-01-22,2025-05-05,Standard,1100 Warburton Rd,1,2026-01-22,Apartment,1301.0
Albuquerque,2400,NM,Bernalillo,87120,3,35.165322,2.5,-106.730598,35,001,2026-01-22,2025-11-22,Standard,8315 Mock Heather Rd NW,1,2026-01-22,Single Family,2000.0
Atlanta,2410,GA,Fulton,30324,2,33.811607,2.0,-84.367722,13,121,2026-01-22,2025-10-17,Standard,1950 Piedmont Cir NE,1,2026-01-22,Apartment,1064.0
Portland,1595,OR,Multnomah,97202,2,45.483715,1.0,-122.648575,41,051,2026-01-22,2024-01-31,Standard,5419 Se 17th Ave,1,2026-01-22,Apartment,1008.0
Carlsbad,3300,CA,San Diego,92009,3,33.128189,2.0,-117.244142,06,073,2026-01-22,2020-04-03,Standard,6165 Paseo Granito,1,2026-01-22,Single Family,1104.0
Surprise,3500,AZ,Maricopa,85374,2,33.650229,2.0,-112.416653,04,013,2022-10-17,2019-11-07,Standard,18277 N Estrella Vista Dr,365,2026-01-22,Single Family,1870.0
Libby,1000,MT,Lincoln,59923,2,48.38763,1.0,-115.544319,30,053,2025-12-03,2025-12-04,Standard,604 Michigan Ave,51,2026-01-22,Condo,995.5
Sandy,3000,UT,Salt Lake,84092,5,40.574868,3.0,-111.819521,49,035,2026-01-22,2021-09-08,Standard,9709 S Altamont Dr,1,2026-01-22,Single Family,2293.0
Bigfork,1500,MT,Flathead,59911,2,48.094433,2.0,-114.087029,30,029,2026-01-22,2025-08-19,Standard,138 Jewel Basin Ct,1,2026-01-22,Apartment,1050.0
Anchorage,2200,AK,Anchorage,99504,3,50.0,1.5,-125.0,02,020,2026-01-22,2025-12-20,Standard,167 Rusty Allen Pl,1,2026-01-22,Single Family,1369.0
Omaha,800,NE,Douglas,68132,1,41.26709,1.0,-95.985344,31,055,2025-12-19,2022-04-07,Standard,817 N 48th St,35,2026-01-22,Apartment,506.0
Scottsdale,4500,AZ,Maricopa,85266,3,33.794632,3.0,-111.928302,04,013,2023-04-25,2023-04-26,Standard,7051 E Sleepy Owl Way,365,2026-01-22,Single Family,1927.0
Portland,1787,OR,Multnomah,97227,1,45.547192,1.0,-122.675987,41,051,2026-01-22,2025-12-06,Standard,3309 N Mississippi Ave,1,2026-01-22,Apartment,721.0
Omaha,1850,NE,Douglas,68137,3,41.208313,2.0,-96.137297,31,055,2026-01-22,2025-10-17,Standard,4962 S 142nd St,1,2026-01-22,Single Family,1890.0
Saint Louis,1895,MO,St. Louis City,63130,3,38.669989,1.0,-90.308491,29,510,2026-01-22,2024-11-22,Standard,6750 Julian Ave,1,2026-01-22,Single Family,1050.0
Atlanta,1431,GA,Fulton,30350,2,33.963379,2.0,-84.366821,13,121,2026-01-22,2025-10-19,Standard,7600 Roswell Rd,1,2026-01-22,Apartment,1190.0
Minneapolis,1625,MN,Hennepin,55407,2,44.916796,1.0,-93.262236,27,053,2026-01-22,2024-06-12,Standard,4729 Chicago Ave,1,2026-01-22,Condo,1398.0
Scarborough,2100,ME,Cumberland,04074,2,43.592144,1.0,-70.325439,23,005,2026-01-22,2025-09-20,Standard,105 Foxcroft Dr,1,2026-01-22,Apartment,950.0
Atlanta,2010,GA,Fulton,30318,1,33.793671,1.0,-84.400459,13,121,2026-01-22,2025-06-27,Standard,400 Bishop St NW,1,2026-01-22,Apartment,721.0
Raleigh,1195,NC,Wake,27607,2,35.789791,1.0,-78.66478,37,183,2026-01-22,2026-01-11,Standard,2320 Clark Ave Apt H,1,2026-01-22,Apartment,700.0
New Haven,2400,CT,South Central Connecticut,06511,3,41.316949,2.0,-72.909968,09,680,2025-07-29,2019-05-19,Standard,30 Nash St,178,2026-01-22,Apartment,1320.0
Everett,2099,WA,Snohomish,98201,1,47.972385,1.0,-122.208771,53,061,2026-01-22,2026-01-06,Standard,3402 Colby Ave,1,2026-01-22,Apartment,726.0
Memphis,1015,TN,Shelby,38111,3,35.09324,1.0,-89.921274,47,157,2026-01-22,2022-06-23,Standard,4224 Philsdale Ave,1,2026-01-22,Single Family,987.0
Cary,1448,NC,Wake,27513,1,35.835636,1.0,-78.781334,37,183,2026-01-22,2023-05-13,Standard,2101 Lakeside Lofts Cir,1,2026-01-22,Apartment,824.0
Oklahoma City,800,OK,Oklahoma,73149,1,35.399147,1.0,-97.504875,40,109,2026-01-22,2026-01-17,Standard,311 Se 66th St,1,2026-01-22,Apartment,750.0
Baltimore,1795,MD,Baltimore City,21218,2,39.316949,1.0,-76.60109,24,510,2026-01-22,2026-01-08,Standard,2316 Garrett Ave,1,2026-01-22,Single Family,1166.0
Miami,3100,FL,Miami-Dade,33132,1,25.791537,1.5,-80.186175,12,086,2025-12-18,2023-03-15,Standard,1717 N Bayshore Dr,36,2026-01-22,Condo,985.0
Colorado Springs,1750,CO,El Paso,80916,3,38.797649,2.5,-104.744755,08,041,2026-01-22,2020-02-14,Standard,2309 Lexington Village Ln,1,2026-01-22,Townhouse,1536.0
Kansas City,1750,MO,Jackson,64114,2,38.973006,1.0,-94.600661,29,095,2026-01-22,2019-07-14,Standard,8602 Summit St,1,2026-01-22,Single Family,1090.0
Riverside,1911,RI,Providence,02915,2,41.787655,1.0,-71.358841,44,007,2026-01-22,2025-09-17,Standard,125 Village Grn N,1,2026-01-22,Apartment,856.0
Baltimore,800,MD,Baltimore City,21225,0,39.23621,1.0,-76.612022,24,510,2026-01-22,2025-11-11,Standard,17 W Talbott Available 550 St,1,2026-01-22,Apartment,480.0
El Cajon,1825,CA,San Diego,92020,2,32.791031,1.0,-116.950417,06,073,2026-01-22,2023-11-23,Standard,449 S Mollison Ave,1,2026-01-22,Condo,875.0
Raleigh,1555,NC,Wake,27606,2,35.781353,2.0,-78.744064,37,183,2026-01-22,2025-09-06,Standard,6411 Farm Gate Rd,1,2026-01-22,Apartment,1065.0
Bethel,2200,ME,Oxford,04217,2,44.410668,1.0,-70.812718,23,017,2026-01-04,2026-01-05,Standard,131 W Bethel Rd,19,2026-01-22,Single Family,1551.0
Oklahoma City,1278,OK,Oklahoma,73134,1,35.607693,1.0,-97.541527,40,109,2026-01-22,2023-11-03,Standard,13600 N Blackwelder Ave,1,2026-01-22,Apartment,668.0
Gilbert,1310,AZ,Maricopa,85295,0,33.307995,1.0,-111.714561,04,013,2024-04-12,2023-02-05,Standard,2350 S Wade Dr,365,2026-01-22,Apartment,546.0
Philadelphia,800,PA,Philadelphia,19133,0,39.99595,1.0,-75.145421,42,101,2026-01-22,2025-10-10,Standard,2900 N 9th St,1,2026-01-22,Condo,480.0
Portland,3208,ME,Cumberland,04101,1,43.658855,1.0,-70.26442,23,005,2026-01-22,2025-11-22,Standard,52 Hanover St,1,2026-01-22,Apartment,689.0
Baltimore,1150,MD,Baltimore City,21216,2,39.298157,1.0,-76.656319,24,510,2026-01-22,2024-08-11,Standard,2435 W Lafayette Ave,1,2026-01-22,Condo,995.5
Raleigh,1666,NC,Wake,27608,1,35.801949,1.0,-78.66008,37,183,2026-01-22,2025-05-10,Standard,1331 Chester Rd,1,2026-01-22,Apartment,704.0
Fargo,849,ND,Cass,58103,1,46.8519,1.0,-96.86846,38,017,2025-04-04,2019-11-07,Standard,1850 49th St S,294,2026-01-22,Apartment,630.0
Philadelphia,1950,PA,Philadelphia,19131,4,39.969138,1.0,-75.233338,42,101,2026-01-22,2023-04-13,Standard,614 N Frazier St,1,2026-01-22,Single Family,1484.0
Phoenix,1165,AZ,Maricopa,85003,1,33.454216,1.0,-112.076775,04,013,2025-10-20,2022-01-06,Standard,400 N 2nd Ave,95,2026-01-22,Apartment,675.0
Augusta,1400,ME,Kennebec,04330,1,44.312691,1.0,-69.780308,23,011,2025-08-08,2021-12-23,Standard,37 Chapel St,168,2026-01-22,Apartment,700.0
Phoenix,1275,AZ,Maricopa,85008,1,33.448695,1.0,-111.9642,04,013,2023-06-11,2022-01-13,Standard,5401 E Van Buren St,365,2026-01-22,Condo,684.0
Salt Lake City,2745,UT,Salt Lake,84104,5,40.739523,3.0,-111.917261,49,035,2026-01-22,2025-11-23,Standard,1386 S 900 W,1,2026-01-22,Single Family,2293.0
Newark,2200,NJ,Essex,07104,3,40.757126,1.0,-74.168526,34,013,2026-01-22,2025-12-03,Standard,150 Broad St,1,2026-01-22,Apartment,1256.5
Laughlin,950,NV,Clark,89029,2,35.136694,1.0,-114.624977,32,003,2026-01-22,2025-06-20,Standard,2024 Mesquite Ln,1,2026-01-22,Single Family,986.0
Sioux Falls,900,SD,Minnehaha,57103,2,43.562817,1.0,-96.706894,46,099,2025-02-13,2024-06-28,Standard,1509 E Bennett St,344,2026-01-22,Apartment,991.0
Cranston,2049,RI,Providence,02920,1,41.787899,1.0,-71.474876,44,007,2026-01-22,2022-06-03,Standard,100 Elena St,1,2026-01-22,Apartment,597.0
Puyallup,1995,WA,Pierce,98373,2,47.134846,2.0,-122.298712,53,053,2026-01-22,2025-07-24,Standard,13413 97th Ave E,1,2026-01-22,Single Family,910.0
Cumberland,2950,RI,Providence,02864,2,41.93716,2.0,-71.431755,44,007,2026-01-22,2021-11-29,Standard,51 Front St,1,2026-01-22,Apartment,1175.0
Omaha,800,NE,Douglas,68107,1,41.213703,1.0,-95.944649,31,055,2026-01-22,2025-04-19,Standard,2206 K St,1,2026-01-22,Condo,600.0
Louisville,949,KY,Jefferson,40214,2,38.150283,1.0,-85.818509,21,111,2024-10-03,2025-02-15,Standard,7803 St Andrews Church Rd,365,2026-01-22,Manufactured,896.0
Sioux Falls,800,SD,Minnehaha,57103,1,43.53239,1.0,-96.69056,46,099,2025-04-01,2019-11-07,Standard,1600 S Rock Creek Dr,297,2026-01-22,Apartment,600.0
Albuquerque,1770,NM,Bernalillo,87111,2,35.149345,2.0,-106.49176,35,001,2026-01-22,2024-02-01,Standard,6000 Cortaderia St NE,1,2026-01-22,Apartment,1075.0
Honolulu,4500,HI,Honolulu,96816,5,24.0,4.0,-125.0,15,003,2026-01-22,2020-06-09,Standard,1018 Kealaolu Ave,1,2026-01-22,Single Family,2293.0
Atlanta,1585,GA,Fulton,30312,2,33.745319,3.0,-84.384293,13,121,2026-01-22,2025-08-17,Standard,89 Woodward Ave SE,1,2026-01-22,Apartment,1178.0
Wilmington,1695,DE,New Castle,19805,3,39.739433,1.0,-75.565211,10,003,2026-01-22,2025-12-03,Standard,434 S Van Buren St,1,2026-01-22,Townhouse,1225.0
Horn Lake,1399,MS,DeSoto,38637,3,34.965872,3.0,-90.059465,28,033,2026-01-22,2022-10-21,Standard,7221 Santa Fe Loop,1,2026-01-22,Single Family,1393.0
Saint Louis,1750,MO,St. Louis City,63108,1,38.64299,1.0,-90.258066,29,510,2026-01-22,2022-11-23,Standard,4501 Lindell Blvd,1,2026-01-22,Condo,940.0
Burlington,1800,VT,Chittenden,05401,1,44.487502,1.0,-73.224242,50,007,2025-11-08,2019-11-07,Standard,214 North Ave,76,2026-01-22,Apartment,700.0
Baltimore,800,MD,Baltimore City,21217,1,39.296764,1.0,-76.645981,24,510,2026-01-22,2025-06-26,Standard,710 N Fulton Available 700 Ave,1,2026-01-22,Townhouse,734.0
Cheyenne,1000,WY,Laramie,82001,2,41.136847,1.0,-104.780663,56,021,2026-01-17,2020-02-14,Standard,2920 E Twelfth St,5,2026-01-21,Apartment,697.0
Glendale,1498,AZ,Maricopa,85305,1,33.543846,1.0,-112.256813,04,013,2023-08-25,2023-08-26,Standard,7460 N Zanjero Blvd,365,2026-01-22,Apartment,676.0
Louisville,2400,KY,Jefferson,40206,1,38.250988,1.0,-85.707298,21,111,2025-09-26,2025-09-27,Standard,2120 Payne Living-100 St,119,2026-01-22,Apartment,480.0
Raleigh,1475,NC,Wake,27616,2,35.86937,2.0,-78.588806,37,183,2026-01-22,2025-12-31,Standard,2901 Calliope Way,1,2026-01-22,Apartment,1165.0
Sioux Falls,899,SD,Minnehaha,57106,3,43.513447,1.0,-96.809578,46,099,2022-08-31,2025-04-10,Standard,3506 S Sertoma Ave,365,2026-01-22,Townhouse,1087.0
Saint Louis,1700,MO,St. Louis City,63112,3,38.661625,2.0,-90.290649,29,510,2026-01-22,2025-12-20,Standard,5931 Maple Ave,1,2026-01-22,Apartment,1400.0
Los Angeles,2300,CA,Los Angeles,90001,2,33.972346,1.0,-118.259949,06,037,2025-12-12,2022-08-05,Standard,823 E 75th St,42,2026-01-22,Single Family,750.0
Huntsville,800,AL,Madison,35801,1,34.743591,1.0,-86.56414,01,089,2026-01-22,2021-11-11,Standard,708 Maysville Rd NE,1,2026-01-22,Apartment,500.0
Centreville,2077,VA,Fairfax,20121,2,38.83676,2.0,-77.41977,51,059,2024-06-11,2021-11-21,Standard,13630 Bent Tree Cir,365,2026-01-22,Apartment,1048.0
Anchorage,1900,AK,Anchorage,99517,2,50.0,1.0,-125.0,02,020,2025-05-05,2022-04-27,Standard,2908 W 32nd Ave,263,2026-01-22,Apartment,1050.0
Detroit,1595,MI,Wayne,48203,2,42.422059,1.0,-83.117552,26,163,2023-07-13,2025-10-08,Standard,1029 Covington Dr,365,2026-01-22,Apartment,1200.0
Memphis,1275,TN,Shelby,38111,3,35.11582,2.0,-89.965125,47,157,2026-01-22,2020-04-08,Standard,2918 Southern Ave,1,2026-01-22,Single Family,1512.0
Honolulu,1650,HI,Honolulu,96817,1,24.0,1.0,-125.0,15,003,2026-01-22,2025-11-20,Standard,1438 Liliha St,1,2026-01-22,Condo,500.0
Homestead,2000,FL,Miami-Dade,33035,2,25.453343,2.0,-80.437084,12,086,2025-12-16,2023-08-22,Standard,2629 Se 19th Ct,38,2026-01-22,Condo,1070.0
Bozeman,4330,MT,Gallatin,59718,3,45.698242,2.0,-111.070541,30,031,2026-01-22,2025-11-07,Standard,1810 N 25th Ave,1,2026-01-22,Apartment,1538.0
Boise,1399,ID,Ada,83702,1,43.619865,1.0,-116.210236,16,001,2025-01-03,2019-11-07,Standard,1401 W Idaho St,365,2026-01-22,Apartment,655.0
Middletown,1695,DE,New Castle,19709,1,39.440302,1.0,-75.738576,10,003,2025-01-03,2019-12-02,Standard,500 Westown Way,365,2026-01-22,Apartment,985.0
Huntsville,895,AL,Madison,35805,2,34.696285,2.0,-86.607513,01,089,2026-01-22,2024-07-17,Standard,3813 Triana Blvd SW,1,2026-01-22,Apartment,784.0
Louisville,1695,KY,Jefferson,40291,2,38.157092,2.0,-85.586393,21,111,2026-01-22,2026-01-21,Standard,9601 Williamsborough Ln,1,2026-01-22,Single Family,1430.0
Ankeny,895,IA,Polk,50021,2,41.725476,1.0,-93.59947,19,153,2025-09-25,2019-04-29,Standard,602 Se Grant St,120,2026-01-22,Single Family,792.0
Boston,3560,MA,Suffolk,02114,1,42.364365,1.0,-71.068153,25,025,2026-01-22,2023-12-16,Standard,4 Emerson Ves Pl,1,2026-01-22,Apartment,838.0
Indianapolis,1395,IN,Marion,46237,3,39.716959,2.0,-86.113227,18,097,2026-01-22,2020-07-25,Standard,3419 S Parker Ave,1,2026-01-22,Single Family,1064.0
Las Vegas,2115,NV,Clark,89138,3,36.159337,2.5,-115.356386,32,003,2026-01-22,2024-11-03,Standard,1063 Burson St,1,2026-01-22,Single Family,1515.0
